# Urban Hata Model Propagation Results
# Current Date and Time (UTC - YYYY-MM-DD HH:MM:SS formatted): 2025-06-01 14:33:38
Parameters:
- Frequency: 970.00 MHz
- Base station height: 50.00 m
- Mobile station height: 1.50 m
- Transmitter power: 43.00 dBm

Distance(m)	PathLoss(dB)	FieldStrength(dB)	E-field(V/m)
133.903567	94.715348	85.239083	1.827907e-02
133.980834	94.723809	85.230622	1.826127e-02
134.058101	94.732265	85.222166	1.824351e-02
134.135368	94.740716	85.213715	1.822576e-02
134.212635	94.749162	85.205268	1.820805e-02
134.289902	94.757603	85.196827	1.819036e-02
134.367169	94.766040	85.188391	1.817270e-02
134.444435	94.774472	85.179959	1.815507e-02
134.521702	94.782898	85.171532	1.813747e-02
134.598969	94.791320	85.163110	1.811989e-02
134.676236	94.799738	85.154693	1.810234e-02
134.753503	94.808150	85.146281	1.808481e-02
134.830770	94.816557	85.137873	1.806732e-02
134.908037	94.824960	85.129470	1.804985e-02
134.985304	94.833358	85.121073	1.803240e-02
135.062571	94.841751	85.112679	1.801499e-02
135.139838	94.850139	85.104291	1.799760e-02
135.217105	94.858523	85.095908	1.798024e-02
135.294372	94.866901	85.087529	1.796290e-02
135.371638	94.875275	85.079155	1.794559e-02
135.448905	94.883644	85.070786	1.792831e-02
135.526172	94.892009	85.062422	1.791105e-02
135.603439	94.900368	85.054062	1.789382e-02
135.680706	94.908723	85.045707	1.787662e-02
135.757973	94.917073	85.037357	1.785944e-02
135.835240	94.925419	85.029012	1.784229e-02
135.912507	94.933759	85.020671	1.782517e-02
135.989774	94.942095	85.012335	1.780807e-02
136.067041	94.950426	85.004004	1.779099e-02
136.144308	94.958752	84.995678	1.777395e-02
136.221575	94.967074	84.987356	1.775693e-02
136.298841	94.975391	84.979039	1.773993e-02
136.376108	94.983703	84.970727	1.772296e-02
136.453375	94.992011	84.962420	1.770602e-02
136.530642	95.000313	84.954117	1.768910e-02
136.607909	95.008612	84.945819	1.767221e-02
136.685176	95.016905	84.937526	1.765535e-02
136.762443	95.025194	84.929237	1.763851e-02
136.839710	95.033478	84.920953	1.762169e-02
136.916977	95.041757	84.912673	1.760490e-02
136.994244	95.050032	84.904399	1.758814e-02
137.071511	95.058302	84.896129	1.757140e-02
137.148778	95.066567	84.887863	1.755469e-02
137.226044	95.074828	84.879603	1.753800e-02
137.303311	95.083084	84.871347	1.752134e-02
137.380578	95.091335	84.863095	1.750470e-02
137.457845	95.099582	84.854848	1.748809e-02
137.535112	95.107824	84.846606	1.747150e-02
137.612379	95.116062	84.838369	1.745494e-02
137.689646	95.124295	84.830136	1.743841e-02
137.766913	95.132523	84.821908	1.742189e-02
137.844180	95.140747	84.813684	1.740541e-02
137.921447	95.148966	84.805465	1.738895e-02
137.998714	95.157180	84.797250	1.737251e-02
138.075981	95.165390	84.789041	1.735610e-02
138.153247	95.173595	84.780835	1.733971e-02
138.230514	95.181796	84.772635	1.732334e-02
138.307781	95.189992	84.764439	1.730701e-02
138.385048	95.198183	84.756247	1.729069e-02
138.462315	95.206370	84.748060	1.727440e-02
138.539582	95.214553	84.739878	1.725814e-02
138.616849	95.222730	84.731700	1.724190e-02
138.694116	95.230904	84.723527	1.722568e-02
138.771383	95.239072	84.715358	1.720949e-02
138.848650	95.247237	84.707194	1.719332e-02
138.925917	95.255396	84.699034	1.717717e-02
139.003184	95.263551	84.690879	1.716105e-02
139.080450	95.271702	84.682729	1.714496e-02
139.157717	95.279848	84.674583	1.712889e-02
139.234984	95.287989	84.666441	1.711284e-02
139.312251	95.296126	84.658304	1.709682e-02
139.389518	95.304259	84.650172	1.708082e-02
139.466785	95.312387	84.642044	1.706484e-02
139.544052	95.320510	84.633920	1.704889e-02
139.621319	95.328629	84.625801	1.703296e-02
139.698586	95.336743	84.617687	1.701705e-02
139.775853	95.344853	84.609577	1.700117e-02
139.853120	95.352959	84.601472	1.698531e-02
139.930387	95.361060	84.593371	1.696948e-02
140.007653	95.369156	84.585274	1.695367e-02
140.084920	95.377249	84.577182	1.693788e-02
140.162187	95.385336	84.569094	1.692212e-02
140.239454	95.393419	84.561011	1.690638e-02
140.316721	95.401498	84.552932	1.689066e-02
140.393988	95.409572	84.544858	1.687497e-02
140.471255	95.417642	84.536788	1.685930e-02
140.548522	95.425707	84.528723	1.684365e-02
140.625789	95.433768	84.520662	1.682802e-02
140.703056	95.441825	84.512606	1.681242e-02
140.780323	95.449877	84.504553	1.679684e-02
140.857590	95.457925	84.496506	1.678129e-02
140.934856	95.465968	84.488463	1.676576e-02
141.012123	95.474007	84.480424	1.675025e-02
141.089390	95.482041	84.472389	1.673476e-02
141.166657	95.490071	84.464359	1.671929e-02
141.243924	95.498097	84.456334	1.670385e-02
141.321191	95.506118	84.448312	1.668844e-02
141.398458	95.514135	84.440295	1.667304e-02
141.475725	95.522148	84.432283	1.665767e-02
141.552992	95.530156	84.424275	1.664232e-02
141.630259	95.538159	84.416271	1.662699e-02
141.707526	95.546159	84.408272	1.661168e-02
141.784793	95.554154	84.400277	1.659640e-02
141.862059	95.562145	84.392286	1.658114e-02
141.939326	95.570131	84.384300	1.656590e-02
142.016593	95.578113	84.376318	1.655068e-02
142.093860	95.586090	84.368340	1.653549e-02
142.171127	95.594064	84.360367	1.652032e-02
142.248394	95.602033	84.352398	1.650517e-02
142.325661	95.609997	84.344433	1.649004e-02
142.402928	95.617958	84.336473	1.647493e-02
142.480195	95.625914	84.328517	1.645985e-02
142.557462	95.633865	84.320565	1.644479e-02
142.634729	95.641813	84.312618	1.642975e-02
142.711996	95.649756	84.304675	1.641473e-02
142.789262	95.657695	84.296736	1.639973e-02
142.866529	95.665629	84.288801	1.638476e-02
142.943796	95.673559	84.280871	1.636981e-02
143.021063	95.681485	84.272945	1.635488e-02
143.098330	95.689407	84.265024	1.633997e-02
143.175597	95.697324	84.257106	1.632508e-02
143.252864	95.705237	84.249193	1.631021e-02
143.330131	95.713146	84.241284	1.629537e-02
143.407398	95.721051	84.233380	1.628055e-02
143.484665	95.728951	84.225480	1.626575e-02
143.561932	95.736847	84.217584	1.625097e-02
143.639199	95.744739	84.209692	1.623621e-02
143.716465	95.752626	84.201804	1.622147e-02
143.793732	95.760510	84.193921	1.620675e-02
143.870999	95.768389	84.186042	1.619206e-02
143.948266	95.776263	84.178167	1.617739e-02
144.025533	95.784134	84.170296	1.616273e-02
144.102800	95.792000	84.162430	1.614810e-02
144.180067	95.799863	84.154568	1.613349e-02
144.257334	95.807721	84.146710	1.611890e-02
144.334601	95.815574	84.138856	1.610434e-02
144.411868	95.823424	84.131007	1.608979e-02
144.489135	95.831269	84.123161	1.607526e-02
144.566402	95.839110	84.115320	1.606076e-02
144.643668	95.846947	84.107483	1.604627e-02
144.720935	95.854780	84.099650	1.603181e-02
144.798202	95.862609	84.091822	1.601737e-02
144.875469	95.870433	84.083997	1.600294e-02
144.952736	95.878253	84.076177	1.598854e-02
145.030003	95.886069	84.068361	1.597416e-02
145.107270	95.893881	84.060549	1.595980e-02
145.184537	95.901689	84.052741	1.594546e-02
145.261804	95.909493	84.044938	1.593114e-02
145.339071	95.917292	84.037138	1.591684e-02
145.416338	95.925088	84.029343	1.590256e-02
145.493605	95.932879	84.021552	1.588831e-02
145.570871	95.940666	84.013765	1.587407e-02
145.648138	95.948449	84.005982	1.585985e-02
145.725405	95.956227	83.998203	1.584565e-02
145.802672	95.964002	83.990428	1.583148e-02
145.879939	95.971773	83.982658	1.581732e-02
145.957206	95.979539	83.974891	1.580318e-02
146.034473	95.987301	83.967129	1.578907e-02
146.111740	95.995060	83.959371	1.577497e-02
146.189007	96.002814	83.951617	1.576089e-02
146.266274	96.010564	83.943867	1.574684e-02
146.343541	96.018310	83.936121	1.573280e-02
146.420808	96.026051	83.928379	1.571878e-02
146.498075	96.033789	83.920641	1.570479e-02
146.575341	96.041523	83.912908	1.569081e-02
146.652608	96.049252	83.905178	1.567685e-02
146.729875	96.056978	83.897453	1.566292e-02
146.807142	96.064699	83.889731	1.564900e-02
146.884409	96.072417	83.882014	1.563510e-02
146.961676	96.080130	83.874300	1.562122e-02
147.038943	96.087839	83.866591	1.560736e-02
147.116210	96.095545	83.858886	1.559352e-02
147.193477	96.103246	83.851185	1.557971e-02
147.270744	96.110943	83.843488	1.556591e-02
147.348011	96.118636	83.835795	1.555212e-02
147.425278	96.126325	83.828105	1.553836e-02
147.502544	96.134010	83.820420	1.552462e-02
147.579811	96.141691	83.812739	1.551090e-02
147.657078	96.149368	83.805062	1.549720e-02
147.734345	96.157041	83.797389	1.548351e-02
147.811612	96.164710	83.789721	1.546985e-02
147.888879	96.172375	83.782056	1.545620e-02
147.966146	96.180036	83.774395	1.544258e-02
148.043413	96.187693	83.766738	1.542897e-02
148.120680	96.195346	83.759085	1.541538e-02
148.197947	96.202995	83.751436	1.540181e-02
148.275214	96.210640	83.743791	1.538826e-02
148.352481	96.218281	83.736150	1.537473e-02
148.429747	96.225918	83.728513	1.536122e-02
148.507014	96.233551	83.720880	1.534772e-02
148.584281	96.241180	83.713251	1.533425e-02
148.661548	96.248805	83.705626	1.532079e-02
148.738815	96.256426	83.698004	1.530736e-02
148.816082	96.264043	83.690387	1.529394e-02
148.893349	96.271656	83.682774	1.528054e-02
148.970616	96.279266	83.675165	1.526716e-02
149.047883	96.286871	83.667559	1.525380e-02
149.125150	96.294472	83.659958	1.524045e-02
149.202417	96.302070	83.652361	1.522713e-02
149.279684	96.309663	83.644767	1.521382e-02
149.356950	96.317253	83.637177	1.520053e-02
149.434217	96.324839	83.629592	1.518727e-02
149.511484	96.332420	83.622010	1.517401e-02
149.588751	96.339998	83.614432	1.516078e-02
149.666018	96.347572	83.606858	1.514757e-02
149.743285	96.355142	83.599288	1.513437e-02
149.820552	96.362708	83.591722	1.512119e-02
149.897819	96.370270	83.584160	1.510804e-02
149.975086	96.377829	83.576602	1.509489e-02
150.052353	96.385383	83.569047	1.508177e-02
150.129620	96.392934	83.561497	1.506867e-02
150.206887	96.400480	83.553950	1.505558e-02
150.284153	96.408023	83.546407	1.504251e-02
150.361420	96.415562	83.538869	1.502946e-02
150.438687	96.423097	83.531334	1.501643e-02
150.515954	96.430628	83.523802	1.500341e-02
150.593221	96.438155	83.516275	1.499042e-02
150.670488	96.445679	83.508752	1.497744e-02
150.747755	96.453198	83.501232	1.496448e-02
150.825022	96.460714	83.493716	1.495154e-02
150.902289	96.468226	83.486205	1.493861e-02
150.979556	96.475734	83.478697	1.492570e-02
151.056823	96.483238	83.471192	1.491281e-02
151.134090	96.490738	83.463692	1.489994e-02
151.211356	96.498235	83.456196	1.488709e-02
151.288623	96.505727	83.448703	1.487425e-02
151.365890	96.513216	83.441214	1.486143e-02
151.443157	96.520701	83.433729	1.484863e-02
151.520424	96.528183	83.426248	1.483585e-02
151.597691	96.535660	83.418771	1.482308e-02
151.674958	96.543133	83.411297	1.481033e-02
151.752225	96.550603	83.403827	1.479760e-02
151.829492	96.558069	83.396361	1.478489e-02
151.906759	96.565531	83.388899	1.477219e-02
151.984026	96.572990	83.381441	1.475951e-02
152.061293	96.580444	83.373986	1.474685e-02
152.138559	96.587895	83.366535	1.473421e-02
152.215826	96.595342	83.359088	1.472158e-02
152.293093	96.602785	83.351645	1.470897e-02
152.370360	96.610225	83.344206	1.469638e-02
152.447627	96.617660	83.336770	1.468380e-02
152.524894	96.625092	83.329338	1.467124e-02
152.602161	96.632521	83.321910	1.465870e-02
152.679428	96.639945	83.314486	1.464618e-02
152.756695	96.647366	83.307065	1.463367e-02
152.833962	96.654782	83.299648	1.462118e-02
152.911229	96.662196	83.292235	1.460871e-02
152.988496	96.669605	83.284825	1.459625e-02
153.065762	96.677011	83.277420	1.458381e-02
153.143029	96.684413	83.270018	1.457139e-02
153.220296	96.691811	83.262620	1.455898e-02
153.297563	96.699205	83.255225	1.454659e-02
153.374830	96.706596	83.247835	1.453422e-02
153.452097	96.713983	83.240448	1.452186e-02
153.529364	96.721366	83.233064	1.450953e-02
153.606631	96.728746	83.225685	1.449720e-02
153.683898	96.736122	83.218309	1.448490e-02
153.761165	96.743494	83.210937	1.447261e-02
153.838432	96.750862	83.203568	1.446034e-02
153.915699	96.758227	83.196204	1.444808e-02
153.992965	96.765588	83.188843	1.443584e-02
154.070232	96.772945	83.181485	1.442362e-02
154.147499	96.780299	83.174131	1.441141e-02
154.224766	96.787649	83.166782	1.439922e-02
154.302033	96.794995	83.159435	1.438705e-02
154.379300	96.802338	83.152093	1.437489e-02
154.456567	96.809677	83.144754	1.436275e-02
154.533834	96.817012	83.137418	1.435063e-02
154.611101	96.824344	83.130087	1.433852e-02
154.688368	96.831672	83.122759	1.432643e-02
154.765635	96.838996	83.115435	1.431435e-02
154.842902	96.846317	83.108114	1.430229e-02
154.920168	96.853634	83.100797	1.429025e-02
154.997435	96.860947	83.093484	1.427822e-02
155.074702	96.868257	83.086174	1.426621e-02
155.151969	96.875563	83.078868	1.425422e-02
155.229236	96.882865	83.071565	1.424224e-02
155.306503	96.890164	83.064267	1.423028e-02
155.383770	96.897459	83.056972	1.421833e-02
155.461037	96.904750	83.049680	1.420640e-02
155.538304	96.912038	83.042392	1.419448e-02
155.615571	96.919323	83.035108	1.418258e-02
155.692838	96.926603	83.027827	1.417070e-02
155.770105	96.933880	83.020550	1.415883e-02
155.847371	96.941154	83.013277	1.414698e-02
155.924638	96.948424	83.006007	1.413515e-02
156.001905	96.955690	82.998741	1.412333e-02
156.079172	96.962952	82.991478	1.411152e-02
156.156439	96.970211	82.984219	1.409973e-02
156.233706	96.977467	82.976964	1.408796e-02
156.310973	96.984719	82.969712	1.407621e-02
156.388240	96.991967	82.962463	1.406446e-02
156.465507	96.999212	82.955219	1.405274e-02
156.542774	97.006453	82.947978	1.404103e-02
156.620041	97.013690	82.940740	1.402933e-02
156.697308	97.020924	82.933506	1.401765e-02
156.774574	97.028155	82.926276	1.400599e-02
156.851841	97.035382	82.919049	1.399434e-02
156.929108	97.042605	82.911826	1.398271e-02
157.006375	97.049825	82.904606	1.397109e-02
157.083642	97.057041	82.897390	1.395949e-02
157.160909	97.064253	82.890177	1.394790e-02
157.238176	97.071463	82.882968	1.393633e-02
157.315443	97.078668	82.875762	1.392477e-02
157.392710	97.085870	82.868560	1.391323e-02
157.469977	97.093069	82.861362	1.390171e-02
157.547244	97.100263	82.854167	1.389020e-02
157.624511	97.107455	82.846976	1.387870e-02
157.701777	97.114643	82.839788	1.386722e-02
157.779044	97.121827	82.832603	1.385575e-02
157.856311	97.129008	82.825422	1.384430e-02
157.933578	97.136185	82.818245	1.383287e-02
158.010845	97.143359	82.811071	1.382145e-02
158.088112	97.150529	82.803901	1.381004e-02
158.165379	97.157696	82.796734	1.379865e-02
158.242646	97.164860	82.789571	1.378728e-02
158.319913	97.172019	82.782411	1.377592e-02
158.397180	97.179176	82.775255	1.376457e-02
158.474447	97.186329	82.768102	1.375324e-02
158.551714	97.193478	82.760953	1.374193e-02
158.628980	97.200624	82.753807	1.373063e-02
158.706247	97.207766	82.746664	1.371934e-02
158.783514	97.214905	82.739525	1.370807e-02
158.860781	97.222041	82.732390	1.369681e-02
158.938048	97.229172	82.725258	1.368557e-02
159.015315	97.236301	82.718129	1.367434e-02
159.092582	97.243426	82.711004	1.366313e-02
159.169849	97.250548	82.703883	1.365193e-02
159.247116	97.257666	82.696765	1.364075e-02
159.324383	97.264780	82.689650	1.362958e-02
159.401650	97.271892	82.682539	1.361843e-02
159.478917	97.278999	82.675431	1.360729e-02
159.556183	97.286104	82.668327	1.359616e-02
159.633450	97.293205	82.661226	1.358505e-02
159.710717	97.300302	82.654128	1.357396e-02
159.787984	97.307396	82.647034	1.356287e-02
159.865251	97.314487	82.639944	1.355181e-02
159.942518	97.321574	82.632857	1.354075e-02
160.019785	97.328658	82.625773	1.352971e-02
160.097052	97.335738	82.618693	1.351869e-02
160.174319	97.342815	82.611616	1.350768e-02
160.251586	97.349888	82.604542	1.349668e-02
160.328853	97.356958	82.597472	1.348570e-02
160.406120	97.364025	82.590405	1.347474e-02
160.483386	97.371088	82.583342	1.346378e-02
160.560653	97.378148	82.576282	1.345284e-02
160.637920	97.385205	82.569226	1.344192e-02
160.715187	97.392258	82.562173	1.343101e-02
160.792454	97.399307	82.555123	1.342011e-02
160.869721	97.406354	82.548077	1.340923e-02
160.946988	97.413397	82.541034	1.339836e-02
161.024255	97.420436	82.533994	1.338751e-02
161.101522	97.427472	82.526958	1.337667e-02
161.178789	97.434505	82.519925	1.336584e-02
161.256056	97.441535	82.512896	1.335503e-02
161.333323	97.448561	82.505870	1.334423e-02
161.410589	97.455583	82.498847	1.333344e-02
161.487856	97.462603	82.491828	1.332267e-02
161.565123	97.469619	82.484812	1.331192e-02
161.642390	97.476631	82.477799	1.330117e-02
161.719657	97.483640	82.470790	1.329044e-02
161.796924	97.490646	82.463784	1.327973e-02
161.874191	97.497649	82.456782	1.326903e-02
161.951458	97.504648	82.449782	1.325834e-02
162.028725	97.511644	82.442786	1.324766e-02
162.105992	97.518637	82.435794	1.323700e-02
162.183259	97.525626	82.428805	1.322636e-02
162.260526	97.532612	82.421819	1.321572e-02
162.337792	97.539594	82.414836	1.320510e-02
162.415059	97.546574	82.407857	1.319450e-02
162.492326	97.553549	82.400881	1.318390e-02
162.569593	97.560522	82.393908	1.317333e-02
162.646860	97.567491	82.386939	1.316276e-02
162.724127	97.574457	82.379973	1.315221e-02
162.801394	97.581420	82.373010	1.314167e-02
162.878661	97.588379	82.366051	1.313114e-02
162.955928	97.595335	82.359095	1.312063e-02
163.033195	97.602288	82.352142	1.311013e-02
163.110462	97.609238	82.345193	1.309965e-02
163.187729	97.616184	82.338247	1.308918e-02
163.264995	97.623127	82.331304	1.307872e-02
163.342262	97.630066	82.324364	1.306827e-02
163.419529	97.637003	82.317428	1.305784e-02
163.496796	97.643936	82.310495	1.304742e-02
163.574063	97.650866	82.303565	1.303702e-02
163.651330	97.657792	82.296638	1.302663e-02
163.728597	97.664715	82.289715	1.301625e-02
163.805864	97.671635	82.282795	1.300588e-02
163.883131	97.678552	82.275878	1.299553e-02
163.960398	97.685466	82.268965	1.298519e-02
164.037665	97.692376	82.262055	1.297486e-02
164.114932	97.699283	82.255148	1.296455e-02
164.192198	97.706186	82.248244	1.295425e-02
164.269465	97.713087	82.241344	1.294396e-02
164.346732	97.719984	82.234446	1.293369e-02
164.423999	97.726878	82.227553	1.292343e-02
164.501266	97.733769	82.220662	1.291318e-02
164.578533	97.740656	82.213774	1.290294e-02
164.655800	97.747540	82.206890	1.289272e-02
164.733067	97.754421	82.200009	1.288251e-02
164.810334	97.761299	82.193131	1.287231e-02
164.887601	97.768174	82.186257	1.286213e-02
164.964868	97.775045	82.179385	1.285196e-02
165.042135	97.781913	82.172517	1.284180e-02
165.119401	97.788778	82.165652	1.283165e-02
165.196668	97.795640	82.158791	1.282152e-02
165.273935	97.802498	82.151932	1.281140e-02
165.351202	97.809354	82.145077	1.280129e-02
165.428469	97.816206	82.138225	1.279120e-02
165.505736	97.823055	82.131376	1.278112e-02
165.583003	97.829900	82.124530	1.277105e-02
165.660270	97.836743	82.117688	1.276099e-02
165.737537	97.843582	82.110848	1.275095e-02
165.814804	97.850418	82.104012	1.274091e-02
165.892071	97.857251	82.097179	1.273090e-02
165.969338	97.864081	82.090350	1.272089e-02
166.046604	97.870907	82.083523	1.271090e-02
166.123871	97.877731	82.076700	1.270091e-02
166.201138	97.884551	82.069879	1.269095e-02
166.278405	97.891368	82.063062	1.268099e-02
166.355672	97.898182	82.056249	1.267104e-02
166.432939	97.904993	82.049438	1.266111e-02
166.510206	97.911800	82.042630	1.265119e-02
166.587473	97.918605	82.035826	1.264129e-02
166.664740	97.925406	82.029025	1.263139e-02
166.742007	97.932204	82.022227	1.262151e-02
